Time, Probe0_Pressure, Probe1_Pressure, Probe2_Pressure
3.805008e+01, 1.363236e-01, 1.254610e-01, 1.285925e-01
3.806019e+01, 1.361031e-01, 1.251760e-01, 1.284334e-01
3.807001e+01, 1.356465e-01, 1.251447e-01, 1.275689e-01
3.808007e+01, 1.349655e-01, 1.253335e-01, 1.263921e-01
3.809015e+01, 1.341726e-01, 1.257311e-01, 1.253641e-01
3.810002e+01, 1.334283e-01, 1.263437e-01, 1.246548e-01
3.811022e+01, 1.328315e-01, 1.271942e-01, 1.240408e-01
3.812023e+01, 1.325144e-01, 1.280996e-01, 1.233150e-01
3.813004e+01, 1.324651e-01, 1.288067e-01, 1.224637e-01
3.814017e+01, 1.325590e-01, 1.291050e-01, 1.216164e-01
3.815005e+01, 1.326292e-01, 1.288708e-01, 1.210752e-01
3.816021e+01, 1.325867e-01, 1.281618e-01, 1.211329e-01
3.817009e+01, 1.324427e-01, 1.272128e-01, 1.219827e-01
3.818023e+01, 1.322463e-01, 1.262117e-01, 1.234698e-01
3.819010e+01, 1.320765e-01, 1.253814e-01, 1.250089e-01
3.820022e+01, 1.319940e-01, 1.247382e-01, 1.262438e-01
3.821005e+01, 1.320506e-01, 1.242860e-01, 1.269108e-01
3.822014e+01, 1.322472e-01, 1.239442e-01, 1.269128e-01
3.823020e+01, 1.325328e-01, 1.236919e-01, 1.261399e-01
3.824022e+01, 1.328552e-01, 1.235268e-01, 1.247122e-01
3.825021e+01, 1.331912e-01, 1.234963e-01, 1.229738e-01
3.826017e+01, 1.335425e-01, 1.237130e-01, 1.213511e-01
3.827011e+01, 1.339562e-01, 1.243012e-01, 1.201622e-01
3.828002e+01, 1.345060e-01, 1.252703e-01, 1.194515e-01
3.829018e+01, 1.352197e-01, 1.264664e-01, 1.189735e-01
3.830007e+01, 1.359584e-01, 1.275311e-01, 1.184528e-01
3.831022e+01, 1.366249e-01, 1.283217e-01, 1.178061e-01
3.832010e+01, 1.371169e-01, 1.288297e-01, 1.173336e-01
3.833025e+01, 1.374736e-01, 1.292470e-01, 1.173392e-01
3.834013e+01, 1.377257e-01, 1.296533e-01, 1.179618e-01
3.835000e+01, 1.379453e-01, 1.300407e-01, 1.191699e-01
3.836013e+01, 1.381850e-01, 1.303757e-01, 1.207061e-01
3.837024e+01, 1.383986e-01, 1.306850e-01, 1.221289e-01
3.838007e+01, 1.384846e-01, 1.310467e-01, 1.231501e-01
3.839015e+01, 1.383848e-01, 1.315033e-01, 1.237139e-01
3.840022e+01, 1.381321e-01, 1.319627e-01, 1.238313e-01
3.841004e+01, 1.378212e-01, 1.323196e-01, 1.236642e-01
3.842014e+01, 1.374834e-01, 1.325936e-01, 1.233092e-01
3.843001e+01, 1.371564e-01, 1.328486e-01, 1.227731e-01
3.844017e+01, 1.368455e-01, 1.331454e-01, 1.219549e-01
3.845012e+01, 1.366133e-01, 1.334368e-01, 1.208322e-01
3.846012e+01, 1.365142e-01, 1.337058e-01, 1.194067e-01
3.847016e+01, 1.365590e-01, 1.340232e-01, 1.178440e-01
3.848024e+01, 1.366869e-01, 1.344997e-01, 1.163826e-01
3.849012e+01, 1.368039e-01, 1.351030e-01, 1.152143e-01
3.850027e+01, 1.368575e-01, 1.356418e-01, 1.143803e-01
3.851001e+01, 1.368331e-01, 1.358006e-01, 1.140558e-01
3.852010e+01, 1.367368e-01, 1.354496e-01, 1.142962e-01
3.853025e+01, 1.365841e-01, 1.346904e-01, 1.149911e-01
3.854019e+01, 1.363922e-01, 1.338734e-01, 1.158242e-01
3.855018e+01, 1.361647e-01, 1.333038e-01, 1.166962e-01
3.856020e+01, 1.359157e-01, 1.331259e-01, 1.177293e-01
3.857026e+01, 1.356733e-01, 1.332374e-01, 1.189841e-01
3.858005e+01, 1.354677e-01, 1.333994e-01, 1.202531e-01
3.859015e+01, 1.352656e-01, 1.334429e-01, 1.212932e-01
3.860026e+01, 1.350134e-01, 1.333249e-01, 1.217643e-01
3.861007e+01, 1.346925e-01, 1.331054e-01, 1.216125e-01
3.862007e+01, 1.345444e-01, 1.328077e-01, 1.210370e-01
3.863006e+01, 1.312398e-01, 1.324272e-01, 1.203234e-01
3.864004e+01, 1.256535e-01, 1.319887e-01, 1.196309e-01
3.865002e+01, 1.284972e-01, 1.316119e-01, 1.189424e-01
3.866006e+01, 1.310047e-01, 1.314431e-01, 1.182216e-01
3.867013e+01, 1.303125e-01, 1.315021e-01, 1.176215e-01
3.868020e+01, 1.308441e-01, 1.316046e-01, 1.174111e-01
3.869026e+01, 1.319140e-01, 1.315118e-01, 1.176539e-01
3.870003e+01, 1.329875e-01, 1.311639e-01, 1.181120e-01
3.871009e+01, 1.341094e-01, 1.306623e-01, 1.187093e-01
3.872017e+01, 1.345124e-01, 1.301787e-01, 1.197902e-01
3.873026e+01, 1.342939e-01, 1.297686e-01, 1.218900e-01
3.874004e+01, 1.341134e-01, 1.293922e-01, 1.249774e-01
3.875005e+01, 1.339418e-01, 1.289710e-01, 1.286264e-01
3.876027e+01, 1.335995e-01, 1.285034e-01, 1.318576e-01
3.877016e+01, 1.334333e-01, 1.280616e-01, 1.336640e-01
3.878000e+01, 1.335640e-01, 1.276974e-01, 1.338774e-01
3.879009e+01, 1.337366e-01, 1.274951e-01, 1.327868e-01
3.880015e+01, 1.337258e-01, 1.275586e-01, 1.311661e-01
3.881017e+01, 1.333552e-01, 1.278804e-01, 1.298939e-01
3.882014e+01, 1.327667e-01, 1.282956e-01, 1.296226e-01
3.883010e+01, 1.355345e-01, 1.286069e-01, 1.305798e-01
3.884006e+01, 1.241011e-01, 1.288113e-01, 1.323693e-01
3.885022e+01, 1.256290e-01, 1.291828e-01, 1.340506e-01
3.886010e+01, 1.269862e-01, 1.300010e-01, 1.346029e-01
3.887002e+01, 1.265711e-01, 1.312506e-01, 1.337804e-01
3.888009e+01, 1.263908e-01, 1.325187e-01, 1.319673e-01
3.889009e+01, 1.263903e-01, 1.332484e-01, 1.299950e-01
3.890007e+01, 1.270454e-01, 1.331939e-01, 1.285301e-01
3.891004e+01, 1.279851e-01, 1.324529e-01, 1.278096e-01
3.892024e+01, 1.285199e-01, 1.313101e-01, 1.276460e-01
3.893014e+01, 1.282294e-01, 1.301474e-01, 1.277212e-01
3.894024e+01, 1.273061e-01, 1.290594e-01, 1.278712e-01
3.895004e+01, 1.268769e-01, 1.281035e-01, 1.281250e-01
3.896007e+01, 1.271763e-01, 1.272482e-01, 1.285883e-01
3.897007e+01, 1.276940e-01, 1.266506e-01, 1.292587e-01
3.898005e+01, 1.280083e-01, 1.264352e-01, 1.300033e-01
3.899002e+01, 1.283096e-01, 1.265419e-01, 1.306375e-01
3.900026e+01, 1.289427e-01, 1.267061e-01, 1.310423e-01
3.901024e+01, 1.296733e-01, 1.266499e-01, 1.311633e-01
3.902026e+01, 1.299351e-01, 1.263654e-01, 1.310404e-01
3.903007e+01, 1.298710e-01, 1.261189e-01, 1.307903e-01
3.904019e+01, 1.298140e-01, 1.262177e-01, 1.306254e-01
3.905011e+01, 1.295924e-01, 1.267716e-01, 1.308460e-01
3.906008e+01, 1.292260e-01, 1.276007e-01, 1.315577e-01
3.907010e+01, 1.289434e-01, 1.283514e-01, 1.324464e-01
3.908017e+01, 1.288102e-01, 1.287040e-01, 1.329450e-01
3.909001e+01, 1.287231e-01, 1.285559e-01, 1.327146e-01
3.910020e+01, 1.287406e-01, 1.280056e-01, 1.318147e-01
3.911017e+01, 1.288851e-01, 1.273208e-01, 1.306318e-01
3.912019e+01, 1.292416e-01, 1.267742e-01, 1.294877e-01
3.913026e+01, 1.293132e-01, 1.265452e-01, 1.285707e-01
3.914008e+01, 1.284254e-01, 1.265805e-01, 1.279068e-01
3.915021e+01, 1.272257e-01, 1.268064e-01, 1.273604e-01
3.916010e+01, 1.266431e-01, 1.273742e-01, 1.268595e-01
3.917004e+01, 1.266500e-01, 1.285316e-01, 1.263345e-01
3.918002e+01, 1.266485e-01, 1.302109e-01, 1.257939e-01
3.919005e+01, 1.263543e-01, 1.319296e-01, 1.252881e-01
3.920012e+01, 1.259700e-01, 1.330860e-01, 1.248609e-01
3.921023e+01, 1.260024e-01, 1.333278e-01, 1.245171e-01
3.922009e+01, 1.262652e-01, 1.327333e-01, 1.242638e-01
3.923029e+01, 1.265206e-01, 1.315890e-01, 1.241517e-01
3.924021e+01, 1.267496e-01, 1.303374e-01, 1.243487e-01
3.925011e+01, 1.269836e-01, 1.292866e-01, 1.249959e-01
3.926029e+01, 1.271302e-01, 1.286648e-01, 1.260742e-01
3.927015e+01, 1.270072e-01, 1.285430e-01, 1.272482e-01
3.928028e+01, 1.267024e-01, 1.286985e-01, 1.283144e-01
3.929009e+01, 1.263308e-01, 1.288414e-01, 1.291763e-01
3.930017e+01, 1.258924e-01, 1.288145e-01, 1.300283e-01
3.931024e+01, 1.254664e-01, 1.285898e-01, 1.309248e-01
3.932001e+01, 1.251293e-01, 1.282191e-01, 1.317279e-01
3.933006e+01, 1.248596e-01, 1.277660e-01, 1.323365e-01
3.934008e+01, 1.246884e-01, 1.274199e-01, 1.328134e-01
3.935007e+01, 1.246555e-01, 1.274000e-01, 1.335062e-01
3.936004e+01, 1.246631e-01, 1.277823e-01, 1.346794e-01
3.937028e+01, 1.245825e-01, 1.284189e-01, 1.362730e-01
3.938020e+01, 1.243974e-01, 1.289970e-01, 1.378631e-01
3.939012e+01, 1.241657e-01, 1.293665e-01, 1.393354e-01
3.940000e+01, 1.239637e-01, 1.294902e-01, 1.407750e-01
3.941015e+01, 1.238126e-01, 1.293568e-01, 1.422515e-01
3.942026e+01, 1.237288e-01, 1.289837e-01, 1.435838e-01
3.943007e+01, 1.237117e-01, 1.284925e-01, 1.446860e-01
3.944011e+01, 1.237223e-01, 1.279783e-01, 1.456872e-01
3.945011e+01, 1.237115e-01, 1.274935e-01, 1.464554e-01
3.946007e+01, 1.236346e-01, 1.270312e-01, 1.466570e-01
3.947000e+01, 1.234881e-01, 1.266556e-01, 1.460650e-01
3.948019e+01, 1.233500e-01, 1.264939e-01, 1.447888e-01
3.949008e+01, 1.233273e-01, 1.266126e-01, 1.433173e-01
3.950027e+01, 1.234106e-01, 1.269288e-01, 1.419593e-01
3.951016e+01, 1.234932e-01, 1.272542e-01, 1.409436e-01
3.952004e+01, 1.235338e-01, 1.274371e-01, 1.401555e-01
3.953017e+01, 1.235750e-01, 1.273573e-01, 1.394470e-01
3.954002e+01, 1.236682e-01, 1.269755e-01, 1.388119e-01
3.955010e+01, 1.238222e-01, 1.263236e-01, 1.382755e-01
3.956015e+01, 1.239598e-01, 1.255249e-01, 1.379265e-01
3.957017e+01, 1.240008e-01, 1.246651e-01, 1.377692e-01
3.958016e+01, 1.239927e-01, 1.237460e-01, 1.377822e-01
3.959010e+01, 1.240961e-01, 1.227463e-01, 1.379928e-01
3.960000e+01, 1.243756e-01, 1.217236e-01, 1.384477e-01
3.961012e+01, 1.247289e-01, 1.208335e-01, 1.391149e-01
3.962023e+01, 1.249610e-01, 1.202505e-01, 1.397829e-01
3.963003e+01, 1.249560e-01, 1.199813e-01, 1.402068e-01
3.964008e+01, 1.247062e-01, 1.199651e-01, 1.402877e-01
3.965011e+01, 1.242665e-01, 1.201661e-01, 1.400223e-01
3.966015e+01, 1.237234e-01, 1.205414e-01, 1.394671e-01
3.967018e+01, 1.231481e-01, 1.210344e-01, 1.386367e-01
3.968020e+01, 1.225853e-01, 1.216039e-01, 1.375354e-01
3.969022e+01, 1.220725e-01, 1.223062e-01, 1.362798e-01
3.970024e+01, 1.216469e-01, 1.232808e-01, 1.351415e-01
3.971025e+01, 1.213261e-01, 1.245674e-01, 1.343974e-01
3.972001e+01, 1.210982e-01, 1.259491e-01, 1.341232e-01
3.973004e+01, 1.209023e-01, 1.272658e-01, 1.341481e-01
3.974008e+01, 1.207109e-01, 1.283955e-01, 1.342585e-01
3.975011e+01, 1.205528e-01, 1.293858e-01, 1.343243e-01
3.976010e+01, 1.205065e-01, 1.302456e-01, 1.343384e-01
3.977007e+01, 1.206292e-01, 1.308418e-01, 1.343536e-01
3.978000e+01, 1.208713e-01, 1.310896e-01, 1.344130e-01
3.979019e+01, 1.211067e-01, 1.311929e-01, 1.345089e-01
3.980007e+01, 1.212256e-01, 1.316468e-01, 1.345807e-01
3.981016e+01, 1.212408e-01, 1.330647e-01, 1.345980e-01
3.982025e+01, 1.211893e-01, 1.354728e-01, 1.345884e-01
3.983008e+01, 1.210929e-01, 1.380457e-01, 1.345989e-01
3.984020e+01, 1.209759e-01, 1.401070e-01, 1.346297e-01
3.985008e+01, 1.209408e-01, 1.412084e-01, 1.346537e-01
3.986023e+01, 1.211258e-01, 1.414657e-01, 1.346798e-01
3.987013e+01, 1.215804e-01, 1.410609e-01, 1.347326e-01
3.988004e+01, 1.222192e-01, 1.401920e-01, 1.347922e-01
3.989021e+01, 1.229231e-01, 1.389916e-01, 1.348016e-01
3.990015e+01, 1.235934e-01, 1.376820e-01, 1.347613e-01
3.991011e+01, 1.242803e-01, 1.363713e-01, 1.347818e-01
3.992011e+01, 1.249885e-01, 1.351690e-01, 1.349952e-01
3.993015e+01, 1.256454e-01, 1.341602e-01, 1.353898e-01
3.994021e+01, 1.261375e-01, 1.333899e-01, 1.357382e-01
3.995005e+01, 1.263895e-01, 1.328627e-01, 1.357299e-01
3.996018e+01, 1.263969e-01, 1.325174e-01, 1.351726e-01
3.997006e+01, 1.261835e-01, 1.323521e-01, 1.341395e-01
3.998024e+01, 1.258250e-01, 1.323279e-01, 1.328163e-01
3.999017e+01, 1.254784e-01, 1.324203e-01, 1.315903e-01
4.000027e+01, 1.252354e-01, 1.325895e-01, 1.306522e-01
4.001026e+01, 1.250677e-01, 1.327256e-01, 1.301130e-01
4.002001e+01, 1.248505e-01, 1.327134e-01, 1.299142e-01
4.003004e+01, 1.244915e-01, 1.324937e-01, 1.299161e-01
4.004008e+01, 1.240552e-01, 1.320690e-01, 1.299852e-01
4.005014e+01, 1.237337e-01, 1.314812e-01, 1.300357e-01
4.006019e+01, 1.237113e-01, 1.307886e-01, 1.300875e-01
4.007025e+01, 1.239921e-01, 1.300690e-01, 1.302652e-01
4.008003e+01, 1.244049e-01, 1.294434e-01, 1.307280e-01
4.009010e+01, 1.248470e-01, 1.289953e-01, 1.315808e-01
4.010019e+01, 1.253364e-01, 1.288475e-01, 1.326444e-01
4.011003e+01, 1.259735e-01, 1.290491e-01, 1.335325e-01
4.012020e+01, 1.268371e-01, 1.296185e-01, 1.339854e-01
4.013012e+01, 1.277385e-01, 1.304957e-01, 1.339090e-01
4.014005e+01, 1.284670e-01, 1.314088e-01, 1.334265e-01
4.015027e+01, 1.288909e-01, 1.320452e-01, 1.326363e-01
4.016022e+01, 1.290206e-01, 1.322922e-01, 1.316703e-01
4.017023e+01, 1.290615e-01, 1.323291e-01, 1.305912e-01
4.018003e+01, 1.292596e-01, 1.323564e-01, 1.295215e-01
4.019020e+01, 1.297970e-01, 1.324710e-01, 1.285164e-01
4.020001e+01, 1.306096e-01, 1.326266e-01, 1.277844e-01
4.021000e+01, 1.314504e-01, 1.327237e-01, 1.274231e-01
4.022021e+01, 1.319615e-01, 1.326582e-01, 1.275356e-01
4.023010e+01, 1.319644e-01, 1.323746e-01, 1.280452e-01
4.024025e+01, 1.316000e-01, 1.319038e-01, 1.287806e-01
4.025015e+01, 1.311050e-01, 1.314176e-01, 1.295077e-01
4.026008e+01, 1.306380e-01, 1.310445e-01, 1.301404e-01
4.027020e+01, 1.302038e-01, 1.308480e-01, 1.306332e-01
4.028018e+01, 1.297582e-01, 1.307737e-01, 1.309117e-01
4.029007e+01, 1.292844e-01, 1.306258e-01, 1.309276e-01
4.030022e+01, 1.288185e-01, 1.301884e-01, 1.306790e-01
4.031012e+01, 1.284732e-01, 1.294081e-01, 1.302625e-01
4.032007e+01, 1.282999e-01, 1.283523e-01, 1.297673e-01
4.033007e+01, 1.283005e-01, 1.271779e-01, 1.292428e-01
4.034009e+01, 1.284507e-01, 1.260330e-01, 1.286912e-01
4.035007e+01, 1.287089e-01, 1.250000e-01, 1.281001e-01
4.036003e+01, 1.290405e-01, 1.240975e-01, 1.274508e-01
4.037022e+01, 1.294432e-01, 1.233334e-01, 1.267212e-01
4.038012e+01, 1.299477e-01, 1.228207e-01, 1.259908e-01
4.039025e+01, 1.306858e-01, 1.225961e-01, 1.253034e-01
4.040009e+01, 1.316585e-01, 1.226872e-01, 1.247703e-01
4.041017e+01, 1.327664e-01, 1.230645e-01, 1.243710e-01
4.042021e+01, 1.336883e-01, 1.236375e-01, 1.240584e-01
4.043020e+01, 1.342871e-01, 1.242706e-01, 1.237506e-01
4.044016e+01, 1.345268e-01, 1.248495e-01, 1.234120e-01
4.045009e+01, 1.344267e-01, 1.253144e-01, 1.230731e-01
4.046025e+01, 1.340720e-01, 1.256369e-01, 1.227965e-01
4.047013e+01, 1.336082e-01, 1.257731e-01, 1.226528e-01
4.048024e+01, 1.331212e-01, 1.257209e-01, 1.226428e-01
4.049008e+01, 1.327694e-01, 1.255081e-01, 1.227357e-01
4.050026e+01, 1.328056e-01, 1.251894e-01, 1.228913e-01
4.051008e+01, 1.334464e-01, 1.248663e-01, 1.230545e-01
4.052017e+01, 1.345439e-01, 1.245527e-01, 1.231941e-01
4.053002e+01, 1.354977e-01, 1.242412e-01, 1.232677e-01
4.054017e+01, 1.359402e-01, 1.239094e-01, 1.232500e-01
4.055009e+01, 1.359248e-01, 1.236594e-01, 1.231224e-01
4.056003e+01, 1.358052e-01, 1.236037e-01, 1.229031e-01
4.057025e+01, 1.358085e-01, 1.238053e-01, 1.226923e-01
4.058022e+01, 1.359171e-01, 1.241637e-01, 1.226712e-01
4.059020e+01, 1.360188e-01, 1.244797e-01, 1.229318e-01
4.060018e+01, 1.360774e-01, 1.245823e-01, 1.233999e-01
4.061017e+01, 1.361316e-01, 1.244430e-01, 1.238589e-01
4.062016e+01, 1.362191e-01, 1.241279e-01, 1.241003e-01
4.063015e+01, 1.363464e-01, 1.237454e-01, 1.240851e-01
4.064015e+01, 1.365080e-01, 1.234165e-01, 1.239800e-01
4.065017e+01, 1.367326e-01, 1.232225e-01, 1.239935e-01
4.066020e+01, 1.370662e-01, 1.231560e-01, 1.241510e-01
4.067024e+01, 1.375424e-01, 1.231275e-01, 1.242770e-01
4.068003e+01, 1.381155e-01, 1.230432e-01, 1.242209e-01
4.069009e+01, 1.386635e-01, 1.228659e-01, 1.240429e-01
4.070016e+01, 1.389703e-01, 1.226616e-01, 1.239766e-01
4.071022e+01, 1.389365e-01, 1.225441e-01, 1.241958e-01
4.072003e+01, 1.386219e-01, 1.225754e-01, 1.246121e-01
4.073010e+01, 1.381502e-01, 1.227143e-01, 1.249623e-01
4.074019e+01, 1.376561e-01, 1.228296e-01, 1.249464e-01
4.075026e+01, 1.371855e-01, 1.227956e-01, 1.244737e-01
4.076004e+01, 1.367459e-01, 1.226232e-01, 1.237110e-01
4.077006e+01, 1.363377e-01, 1.225263e-01, 1.228856e-01
4.078007e+01, 1.360321e-01, 1.229255e-01, 1.222818e-01
4.079006e+01, 1.358495e-01, 1.241670e-01, 1.220340e-01
4.080005e+01, 1.357484e-01, 1.261308e-01, 1.220790e-01
4.081003e+01, 1.356783e-01, 1.281930e-01, 1.222167e-01
4.082001e+01, 1.356112e-01, 1.297641e-01, 1.222735e-01
4.083025e+01, 1.355294e-01, 1.308206e-01, 1.222125e-01
4.084021e+01, 1.354452e-01, 1.315560e-01, 1.220997e-01
4.085018e+01, 1.354053e-01, 1.322396e-01, 1.219698e-01
4.086014e+01, 1.354663e-01, 1.330047e-01, 1.217684e-01
4.087008e+01, 1.356394e-01, 1.339380e-01, 1.214037e-01
4.088001e+01, 1.358881e-01, 1.351560e-01, 1.208605e-01
4.089019e+01, 1.361656e-01, 1.368432e-01, 1.202524e-01
4.090010e+01, 1.364139e-01, 1.388817e-01, 1.198162e-01
4.091000e+01, 1.366269e-01, 1.409318e-01, 1.196340e-01
4.092016e+01, 1.368148e-01, 1.424611e-01, 1.195951e-01
4.093006e+01, 1.369659e-01, 1.430225e-01, 1.194779e-01
4.094022e+01, 1.370629e-01, 1.426987e-01, 1.191408e-01
4.095013e+01, 1.370666e-01, 1.418557e-01, 1.186503e-01
4.096006e+01, 1.369535e-01, 1.408689e-01, 1.181466e-01
4.097026e+01, 1.367009e-01, 1.399545e-01, 1.177392e-01
4.098021e+01, 1.363313e-01, 1.392436e-01, 1.174781e-01
4.099015e+01, 1.358708e-01, 1.387026e-01, 1.173175e-01
4.100026e+01, 1.353605e-01, 1.382856e-01, 1.172273e-01
4.101020e+01, 1.348696e-01, 1.379509e-01, 1.172251e-01
4.102015e+01, 1.344291e-01, 1.376114e-01, 1.173429e-01
4.103010e+01, 1.340581e-01, 1.371687e-01, 1.175680e-01
4.104005e+01, 1.337630e-01, 1.365513e-01, 1.178061e-01
4.105002e+01, 1.335380e-01, 1.357714e-01, 1.179346e-01
4.106001e+01, 1.333620e-01, 1.349428e-01, 1.179047e-01
4.107003e+01, 1.332026e-01, 1.342320e-01, 1.177835e-01
4.108008e+01, 1.330330e-01, 1.337650e-01, 1.177053e-01
4.109016e+01, 1.328445e-01, 1.335503e-01, 1.178108e-01
4.110001e+01, 1.326535e-01, 1.334814e-01, 1.181987e-01
4.111015e+01, 1.324683e-01, 1.334103e-01, 1.189248e-01
4.112007e+01, 1.323118e-01, 1.332424e-01, 1.198363e-01
4.113002e+01, 1.321807e-01, 1.329440e-01, 1.206793e-01
4.114001e+01, 1.320623e-01, 1.325215e-01, 1.211917e-01
4.115004e+01, 1.319386e-01, 1.319933e-01, 1.213896e-01
4.116012e+01, 1.318046e-01, 1.313865e-01, 1.217309e-01
4.117025e+01, 1.316765e-01, 1.307452e-01, 1.229164e-01
4.118014e+01, 1.315853e-01, 1.301430e-01, 1.252113e-01
4.119025e+01, 1.315555e-01, 1.296067e-01, 1.283020e-01
4.120002e+01, 1.315943e-01, 1.292150e-01, 1.312303e-01
4.121027e+01, 1.316868e-01, 1.289922e-01, 1.336729e-01
4.122019e+01, 1.317880e-01, 1.289860e-01, 1.353299e-01
4.123006e+01, 1.318539e-01, 1.291390e-01, 1.364237e-01
4.124017e+01, 1.318490e-01, 1.293446e-01, 1.371214e-01
4.125023e+01, 1.317649e-01, 1.294406e-01, 1.374770e-01
4.126025e+01, 1.316176e-01, 1.293003e-01, 1.375260e-01
4.127025e+01, 1.314270e-01, 1.288995e-01, 1.373034e-01
4.128022e+01, 1.312152e-01, 1.283320e-01, 1.368833e-01
4.129019e+01, 1.310041e-01, 1.277586e-01, 1.363649e-01
4.130015e+01, 1.308197e-01, 1.273265e-01, 1.358155e-01
4.131010e+01, 1.306981e-01, 1.271110e-01, 1.352312e-01
4.132005e+01, 1.306756e-01, 1.271015e-01, 1.345536e-01
4.133024e+01, 1.307545e-01, 1.272311e-01, 1.336952e-01
4.134016e+01, 1.308757e-01, 1.273960e-01, 1.326758e-01
4.135005e+01, 1.309459e-01, 1.275015e-01, 1.315150e-01
4.136018e+01, 1.308823e-01, 1.274622e-01, 1.302729e-01
4.137003e+01, 1.306632e-01, 1.272400e-01, 1.291271e-01
4.138010e+01, 1.303054e-01, 1.268514e-01, 1.281170e-01
4.139014e+01, 1.298653e-01, 1.263896e-01, 1.273282e-01
4.140015e+01, 1.293993e-01, 1.259571e-01, 1.267668e-01
4.141013e+01, 1.289561e-01, 1.256185e-01, 1.264073e-01
4.142010e+01, 1.285696e-01, 1.253865e-01, 1.261968e-01
4.143005e+01, 1.282546e-01, 1.252495e-01, 1.260627e-01
4.144025e+01, 1.279974e-01, 1.252105e-01, 1.259370e-01
4.145018e+01, 1.277807e-01, 1.252935e-01, 1.258028e-01
4.146010e+01, 1.275623e-01, 1.254981e-01, 1.256753e-01
4.147024e+01, 1.273117e-01, 1.257850e-01, 1.255776e-01
4.148011e+01, 1.270462e-01, 1.260744e-01, 1.255164e-01
4.149020e+01, 1.267891e-01, 1.263737e-01, 1.254646e-01
4.150025e+01, 1.265992e-01, 1.267574e-01, 1.253922e-01
4.151006e+01, 1.265117e-01, 1.273086e-01, 1.252843e-01
4.152019e+01, 1.265303e-01, 1.280581e-01, 1.251539e-01
4.153006e+01, 1.267011e-01, 1.288251e-01, 1.250714e-01
4.154013e+01, 1.269149e-01, 1.294327e-01, 1.251226e-01
4.155014e+01, 1.269826e-01, 1.296999e-01, 1.253795e-01
4.156009e+01, 1.282383e-01, 1.296019e-01, 1.258577e-01
4.157023e+01, 1.283859e-01, 1.292225e-01, 1.265440e-01
4.158005e+01, 1.301965e-01, 1.287311e-01, 1.273303e-01
4.159007e+01, 1.306731e-01, 1.282317e-01, 1.281450e-01
4.160004e+01, 1.295649e-01, 1.278019e-01, 1.288423e-01
4.161022e+01, 1.276415e-01, 1.274445e-01, 1.293479e-01
4.162012e+01, 1.273180e-01, 1.271839e-01, 1.296204e-01
4.163022e+01, 1.281898e-01, 1.270487e-01, 1.297049e-01
4.164003e+01, 1.289290e-01, 1.271035e-01, 1.296513e-01
4.165004e+01, 1.293151e-01, 1.273699e-01, 1.295330e-01
4.166000e+01, 1.289801e-01, 1.277865e-01, 1.294388e-01
4.167016e+01, 1.289469e-01, 1.282470e-01, 1.294336e-01
4.168004e+01, 1.289011e-01, 1.286180e-01, 1.295259e-01
4.169017e+01, 1.286390e-01, 1.288406e-01, 1.296936e-01
4.170010e+01, 1.291495e-01, 1.288537e-01, 1.299304e-01
4.171003e+01, 1.297634e-01, 1.286363e-01, 1.303073e-01
4.172020e+01, 1.295081e-01, 1.281888e-01, 1.309220e-01
4.173013e+01, 1.283299e-01, 1.276097e-01, 1.316990e-01
4.174006e+01, 1.268617e-01, 1.270077e-01, 1.324427e-01
4.175002e+01, 1.255040e-01, 1.264875e-01, 1.329616e-01
4.176024e+01, 1.245114e-01, 1.260878e-01, 1.333429e-01
4.177002e+01, 1.240506e-01, 1.258160e-01, 1.339719e-01
4.178010e+01, 1.237526e-01, 1.256034e-01, 1.353811e-01
4.179003e+01, 1.231511e-01, 1.254377e-01, 1.375938e-01
4.180011e+01, 1.225293e-01, 1.253172e-01, 1.400845e-01
4.181016e+01, 1.221188e-01, 1.252550e-01, 1.419321e-01
4.182020e+01, 1.220165e-01, 1.252465e-01, 1.427084e-01
4.183011e+01, 1.231768e-01, 1.252502e-01, 1.427081e-01
4.184003e+01, 1.244726e-01, 1.252178e-01, 1.425382e-01
4.185006e+01, 1.242605e-01, 1.251760e-01, 1.425515e-01
4.186021e+01, 1.229249e-01, 1.252087e-01, 1.426645e-01
4.187003e+01, 1.223796e-01, 1.253114e-01, 1.425474e-01
4.188023e+01, 1.231155e-01, 1.254301e-01, 1.419471e-01
4.189010e+01, 1.230975e-01, 1.255699e-01, 1.409211e-01
4.190011e+01, 1.223133e-01, 1.257082e-01, 1.396479e-01
4.191005e+01, 1.220009e-01, 1.256594e-01, 1.384185e-01
4.192018e+01, 1.225127e-01, 1.254471e-01, 1.374298e-01
4.193009e+01, 1.230421e-01, 1.255228e-01, 1.368657e-01
4.194009e+01, 1.234055e-01, 1.261404e-01, 1.367428e-01
4.195005e+01, 1.236764e-01, 1.268577e-01, 1.369676e-01
4.196020e+01, 1.237429e-01, 1.270228e-01, 1.373245e-01
4.197021e+01, 1.236274e-01, 1.264957e-01, 1.375566e-01
4.198001e+01, 1.233316e-01, 1.257452e-01, 1.375399e-01
4.199004e+01, 1.228502e-01, 1.253085e-01, 1.373069e-01
4.200022e+01, 1.223422e-01, 1.255310e-01, 1.370216e-01
4.201009e+01, 1.219222e-01, 1.262831e-01, 1.368898e-01
4.202003e+01, 1.216302e-01, 1.272171e-01, 1.369882e-01
4.203007e+01, 1.214952e-01, 1.280369e-01, 1.372750e-01
